ident,name,runway,latitude,longitude
SJCP,Fazenda São Roberto Airport,Paraúna,-50.84749985,-17.0727787
SJCQ,Fazenda Serra Azul Airport,Baixa Grande,-40.05070114,-11.93550014
SJCR,Forum Trabalhista de 1ª Instância de São Paulo II Heliport,São Paulo,-46.66166687,-23.52222252
SJCS,Continental Square Heliport,São Paulo,-46.68416595,-23.59555626
SJCT,Fazenda da Mata Heliport,Cláudio,-44.78277969,-20.47416687
SJCU,CDA - Uberaba Heliport,Uberaba,-47.89666748,-20
SJCV,Trend Bank Heliport,Camanducaia,-46.0363884,-22.86444473
SJCW,Jatapu Airport,Urucará,-58.51119995,-1.712049961
SJCX,Hospital Pronto Socorro de Venda Nova Heliport,Belo Horizonte,-43.94749832,-19.81833267
SJCY,Estância Santa Rita Airport,Cuiabá,-55.95555496,-15.67944431
SJCZ,Fazenda Paraíso Airport,Nova Ubiratã,-54.25638962,-12.42916679
SJDA,Fazenda Cruzeiro Airport,Uberaba,-48.11722183,-19.1922226
SJDC,Coca-Cola Heliport,Uberaba,-47.97916794,-19.74416733
SJDD,Fazenda Jumbo Airport,Taquarussu,-53.34194565,-22.51388931
SJDF,Hospital Anchieta Heliport,Brasília,-48.06638718,-15.82333279
SJDG,Projeto Iriri Airport,Altamira,-54.07222366,-6.188055992
SJDH,Fazenda S.M. Airport,Jaborandi,-45.76666641,-14.55000019
SJDI,Fazenda Concórdia Airport,Naviraí,-54.20611191,-22.84916687
SJDJ,Arenhart Airport,Uruguaiana,-57.13999939,-29.88861084
SJDK,Oeste Plaza Shopping - MC Heliport,Andradina,-51.36861038,-20.88416672
SJDL,Fazenda Paraíso Airport,Corumbá,-55.84527969,-17.3077774
SJDN,Fazenda Campo Alegre Airport,Aquidauana,-55.74083328,-19.45611191
SJDO,Maroum Heliport,Ilhabela,-45.37111282,-23.82111168
SJDP,My Way Heliport,Angra Dos Reis,-44.28722382,-23.01472282
SJDQ,Trade Tower Heliport,Campinas,-47.04694366,-22.89749908
SJDR,Diplomata Empresarial S/C Ltda Heliport,Guarujá,-46.21277618,-23.91833305
SJDS,Fábrica Fortaleza Airport,Eusébio,-38.50055695,-3.927222013
SJDT,Fazenda São Roque Airport,Aquidauana,-55.31194305,-19.51833344
SJDU,Nossa Senhora do Loreto Airport,Uruguaiana,-56.96222305,-29.72805595
SJDV,Fazenda Redenção Airport,Corumbá,-56.74305725,-19.61861038
SJDW,Fazenda Canadá Airport,Caracol,-57.28944397,-22.12694359
SJDX,Fazenda Bandeirantes Airport,Aquidauana,-55.54972076,-19.41222191
SJDY,Fazenda da Barra Airport,Camapuã,-54.06861115,-18.66305542
SJDZ,Cidade Empresarial Heliport,Aparecida De Goiânia,-49.34916687,-16.75
SJEA,Cadete 56-147 Santana Airport,Palmeirópolis,-48.22527695,-12.85000038
SJEB,Milennium Office Park Heliport,São Paulo,-46.68916702,-23.59277725
SJED,Fazenda Abath Airport,Corumbá,-57.22499847,-18.68000031
SJEE,Fazenda Ourissanga Airport,Selvíria,-51.44527817,-20.42027778
SJEF,Fazenda Costa Rica Airport,Aquidauana,-56.04222107,-19.74694443
SJEG,Estância Esmeralda Airport,Corumbá,-57.15805435,-20.16055679
SJEH,Fazenda Santa Eliza Airport,Ribeirão Bonito,-48.22694397,-22.10194397
SJEI,New England Heliport,São Paulo,-46.66110992,-23.5577774
SJEJ,Fazenda Bonanza Airport,Avaí,-49.28777695,-22.15500069
SJEK,Satélite Aviação Agrícola Airport,Canarana,-52.26388931,-13.54555607
SJEL,Eldorado Airport,Itaituba,-56.4711113,-6.955555916
SJEM,Estância Pousada dos Pássaros Airport,Vera,-55.33388901,-12.31916714
SJEN,Pista PLA e Silva Airport,Santa Vitória Do Palmar,-52.97639084,-33.14389038
SJEO,Sylvio Quadros Mercês Heliport,Salvador,-38.47333145,-12.97916698
SJEP,Sementes Roos Heliport,Não Me Toque,-52.81388855,-28.44333267
SJEQ,Fazenda Bom Jesus Airport,Corumbá,-56.78250122,-18.1827774
SJER,Fazenda Canadá Airport,Acreúna,-50.32027778,-17.31888889
SJES,Fazenda Água Pê Airport,Corumbá,-56.64110947,-18.11777878
SJET,Fazenda Recreio Airport,Corumbá,-56.78666687,-17.56472206
SJEU,Fazenda São Cristóvão Airport,Corumbá,-56.19388962,-17.86916733
SJEV,Fazenda São Francisco Airport,Corumbá,-56.88611221,-17.6483326
SJEW,Fazenda Horita Airport,São Desidério,-46.23805618,-13.01111126
SJEX,Fazenda Vitória Airport,São Desidério,-46.10777664,-13.01055622
SJEY,Fazenda Agronet Airport,Indiaporã,-50.26610947,-19.99055672
SJEZ,República dos Palmares Heliport,Maceió,-35.740626,-9.659804
SJF,Cruz Bay Seaplane Base,Saint John Island,-64.796,18.3315
SJFA,West Side Heliport,Barueri,-46.849317,-23.503735
SJFB,Fazenda Bacuri Airport,Riachão,-46.4422226,-8.382778168
SJFC,Federação do Comércio do Estado de São Paulo Heliport,São Paulo,-46.65222168,-23.55833244
SJFD,Méier Medical Center Heliport,Rio De Janeiro,-43.28138733,-22.89916611
SJFF,Frigo Estrela Airport,Estrela D`Oeste,-50.41055679,-20.2947216
SJFG,Fazenda Penedo Airport,Itaituba,-57.10749817,-5.521111012
SJFH,I.I.J.O.- Rosário Heliport,Guaíra,-48.21666718,-20.41194344
SJFI,CIFI Airport,Cuiabá,-55.99055481,-15.63472176
SJFJ,Três Marias da Pitangueiras Airport,Santo Antônio Do Leverger,-55.2266655,-17.23500061
SJFK,Fazenda Cachoeira Airport,Araguaçu,-49.51805496,-12.59666729
SJFL,Fazenda Campo Formoso Airport,Sandolândia,-49.86333466,-12.56166744
SJFM,Fazenda Macuco Airport,Eldorado,-54.23138809,-23.8358326
SJFN,Fazenda Brasil Novo Airport,Coxim,-54.92889023,-18.37166786
SJFO,Fazenda Califórnia Airport,Porteirão,-50.19944382,-18.03666687
SJFP,Fazenda Perobal Airport,Corumbiara,-61.36888885,-12.91083336
SJFQ,Fazenda Quatrirmãs Airport,Itatinga,-48.67472076,-22.95944405
SJFR,Fronteira Airport,Brasnorte,-58.23555756,-12.52388859
SJFS,São João e São Marcos Heliport,Porto Feliz,-47.48027802,-23.2080555
SJFT,Fazenda Triunfo Rio Turvo Airport,Nova Bandeirantes,-57.72694397,-10.09305573
SJFU,Tabuleiro Airport,Bananeiras,-35.63027954,-6.694167137
SJFV,Fazenda Gaia Airport,Monte Alegre De Minas,-48.75527954,-18.76000023
SJFW,Fazenda W. Egídio III Airport,Unaí,-46.47750092,-15.93805599
SJFX,Fazenda Santo Ângelo Airport,São Desidério,-46.09583282,-12.79833317
SJFY,Hospital Estadual de Pronto Socorro Heliport,João Pessoa,-34.84444427,-7.121388912
SJFZ,Fazenda MC Heliport,Espírito Santo Do Pinhal,-46.80027771,-22.25166702
SJGA,Aerorural Floramazon Airport,Aveiro,-56.05389023,-3.702222109
SJGB,Fazenda Ponte de Pedra Airport,Campo Novo Do Parecis,-57.46305466,-13.58416653
SJGC,Fazenda Busato I Airport,São Desidério,-45.5,-12.90166664
SJGD,Fazenda Rio Brilhante Airport,São Desidério,-45.72360992,-12.80333328
SJGE,Nações Unidas Airstrip,Itaituba,-56.294143,-6.081113
SJGF,Aeródromo Nova Era Airport,Pântano Grande,-52.44138718,-30.21277809
SJGG,Plaza II Heliport,São Paulo,-46.69610977,-23.61083221
SJGH,Aeropel Airport,São Borja,-55.99250031,-28.7163887
SJGI,Fazenda Cypi Airport,Corumbá,-56.90777969,-19.33805656
SJGJ,Namocoli Airport,Corumbá,-57.5541687,-20.60888863
SJGK,Fazenda Rio liberdade Airport,Santana Do Araguaia,-51.02694321,-9.428610802
SJGL,Pitangueira Heliport,Agrolândia,-49.83083344,-27.37611008
SJGM,Quadra Hungria Heliport,São Paulo,-46.69610977,-23.57500076
SJGN,Fazenda Agromar Airport,São José Do Rio Claro,-56.48277664,-13.66250038
SJGO,Eldorado Airport,Eldorado,-54.25249863,-23.81861115
SJGP,Fazenda Grupal Airport,Vila Rica,-51.58916667,-10.04222222
SJGQ,Fazenda Alebisa Heliport,Uberlândia,-48.50333405,-18.86083221
SJGR,Fazenda Cavalgada Grande Airport,Crixás,-50.15277863,-14.60472202
SJGS,São José de Dentro Heliport,Nova Friburgo,-42.4952774,-22.28222275
SJGT,Salto Augusto Airport,Apiacás,-58.54972076,-8.892778397
SJGU,Araguatins Airport,Araguatins,-48.11560059,-5.684440136
SJGV,Bons Ventos Heliport,São José Dos Pinhais,-49.13916779,-25.6613884
SJGW,Estância Floresta Airport,Sinop,-55.5391655,-11.78277779
SJGX,Da Praia Velha Airport,Camaquã,-51.57583237,-31.12666702
SJGY,Fazenda Barriguda Airport,São Domingos,-46.73583221,-13.70777798
SJGZ,Fazenda Araçatuba Airport,Anaurilândia,-52.67499924,-22.09000015
SJHA,Fazenda Janaína Airport,Amambaí,-55.02000046,-22.98305511
SJHB,Real Hospital Português Heliport,Recife,-34.89777756,-8.06388855
SJHC,Canal Heliport,Cabo Frio,-42.01166534,-22.8722229
SJHD,Fazenda Modelo Airport,Brasilândia,-52.19889069,-21.38222122
SJHE,Fazenda Palmeira Airport,Ipiranga Do Norte,-55.99777985,-12.09388924
SJHF,Bunge Airport,Uruçui,-44.39611053,-7.372221947
SJHG,Confresa Airport,Confresa,-51.56359863,-10.63440037
SJHH,Fazenda Poruína Airport,Serranópolis,-52.21777725,-18.12000084
SJHI,Flow Water Heliport,Campos Do Jordão,-45.53138733,-22.7452774
SJHJ,Fazenda Remanso Airport,Cacoal,-61.08889008,-11.18222237
SJHK,Música Airport,Dom Pedrito,-55.08083344,-30.93611145
SJHL,Frisama Eldorado Airport,Eldorado Do Carajás,-49.36138916,-6.094721794
SJHM,Fazenda Globo Airport,Sapezal,-58.59027863,-12.95361137
SJHN,Fazenda Belluno Airport,Alfredo Wagner,-49.23389053,-27.8172226
SJHO,Fazenda Colorado Airport,Diamantino,-57.10555649,-13.95138931
SJHP,Monte Belo Airport,Ribas Do Rio Pardo,-53.66166687,-20.27638817
SJHQ,Fazenda São José da Reunidas Airport,São José Do Xingu,-52.33388901,-11.0336113
SJHS,Fazenda São Vicente Airport,Uberlândia,-48.34860992,-19.31749916
SJHT,Fazenda ANB Airport,Corguinho,-54.82944489,-19.83166695
SJHU,Agropecuária Vale do Guaporé Airport,Vila Bela Da Santíssima Trindade,-60.09638977,-13.87861061
SJHV,Valmor Weiss Heliport,Curitiba,-49.24361038,-25.44805527
SJHW,Professor Maurício Joppert Airport,Engenheiro Navarro,-43.95861053,-17.29361153
SJHX,Frisama Açailândia Airport,Açailândia,-47.46472168,-4.945556164
SJHY,Paiva Air Heliport,Mairinque,-47.19972229,-23.55916786
SJHZ,Fazenda Dois Netos Airport,Paranatinga,-54.03388977,-13.24555588
SJIA,Ipiaú Heliport,Ipiaú,-39.69972229,-14.15333271
SJIB,Itabuna Heliport,Itabuna,-39.3202,-14.824
SJIC,Pedro da Costa Lima Airport,Santa Rita Do Pardo,-52.78610992,-21.24444389
SJID,Fazenda Goiaba Airport,Três Lagoas,-52.63138962,-19.91722107
SJIE,Aero Agrícola Sapezal Airport,Sapezal,-58.860001,-13.550277
SJIF,Fazenda Nova Era Airport,Iguatemi,-54.75249863,-23.39416695
SJIH,Polícia Federal do Espírito Santo Heliport,Vila Velha,-40.35333252,-20.32722282
SJII,Fazenda São Marcos Airport,Dourados,-54.94138718,-22.2966671
SJIJ,Fazenda Amparo Airport,Alto Taquari,-53.46110916,-17.78194427
SJIL,Fazenda Santa Bárbara Airport,Corumbá,-55.84777832,-19.09861183
SJIM,Major PM oswaldo Cândido Nunes Heliport,Nova Venécia,-40.40722275,-18.70583344
SJIN,Hotel Ariau Amazon Towers II Heliport,Iranduba,-60.44194412,-3.091943979
SJIO,Guararapes Airport,Santa Cecília,-50.38305664,-26.99194336
SJIP,Ipiranga Centro Logístico Heliport,Guarulhos,-46.3769455,-23.4197216
SJIQ,Usina Coruripe - Filial Limeira do Oeste Airport,Limeira Do Oeste,-50.65555573,-19.5233326
SJIR,Engenheiro Joaquim Martins Airport,Iramaia,-40.88277817,-13.30777836
SJIS,Fazenda Futuro Airport,Ribas Do Rio Pardo,-53.45694351,-20.34666634
SJIT,Itaú de Minas Airport,Itaú De Minas,-46.75019836,-20.75530052
SJIU,Fazenda Beija-Flor Airport,Esplanada,-38.09083176,-11.79416656
SJIV,São João Airport,Maçambará,-56.21472168,-29.0858326
SJIW,Casas Bahia Heliport,Santana Do Parnaíba,-46.82833481,-23.47500038
SJIX,Marina Porto Imperial Heliport,Parati,-44.71527863,-23.23055649
SJIY,São Leopoldo Airport,Itaituba,-56.92722321,-4.979166985
SJIZ,Módulo Aguapei Airport,Porto Esperidião,-59.21888733,-15.86888885
SJJA,Fazenda Jamanxin Airport,Novo Progresso,-55.30611038,-8.375
SJJB,Fazenda Cacique Airport,Brasilândia,-52.77722168,-20.77666664
SJJC,Ceará-Mirim Heliport,Ceará-Mirim,-35.50333405,-5.507500172
SJJD,Jijoca De Jericoacoara Airport,Jijoca De Jericoacoara,-40.474167,-2.888889
SJJE,Jequié Heliport,Jequié,-40.10305786,-13.84027767
SJJF,Pousada do Rio Roosevelt Airport,Novo Aripuanã,-60.96250153,-8.494443893
SJJG,Fazenda Tanguru Airport,Querência,-52.37861252,-12.72166729
SJJH,Pousada Rio Xingu Airport,Vitória Do Xingu,-51.72249985,-3.249444008
SJJI,Novo Horizonte Airport,Coronel Domingos Soares,-51.90333176,-26.24916649
SJJJ,Fazenda Juliana Airport,Chupinguaia,-61.08889008,-12.68249989
SJJK,Fazenda Taquaral Airport,Alta Floresta,-56.73830032,-10.0288887
SJJL,Fazenda Campo Aberto Airport,Barreiras,-45.96469879,-11.78829956
SJJM,Michels Aviação Agrícola LTDA Airport,Sapezal,-58.76527786,-13.53222179
SJJO,João de Oliveira Bueno Airport,Monte Alegre De Goiás,-47.11555481,-13.19250011
SJJP,São Francisco Airport,Itaituba,-56.53833389,-7.835278034
SJJQ,Polícia Federal Heliport,Natal,-35.22360992,-5.82611084
SJJR,Fazenda Recreio Airport,Andrelândia,-44.20944214,-21.71944427
SJJS,BS Colway Heliport,Piraquara,-49.11111069,-25.46138954
SJJT,Fazenda Vale Verde Airport,Pium,-49.7519455,-9.961111069
SJJU,Fazenda Barra Mansa Airport,Nova Lacerda,-60.15194321,-14.0494442
SJJV,Fazenda Pilar Airport,Aveiro,-56.1847229,-3.293333054
SJJW,Fazenda Santa Emília Airport,Aquidauana,-55.61305618,-19.50555611
SJJX,Maca Aero Airport,Tailândia,-48.95861053,-2.89805603
SJJY,Indaiaúba Heliport,Ilhabela,-45.30305481,-23.90805626
SJJZ,Ilha de Terrapleno Heliport,Rio Grande,-52.07277679,-32.03277969
SJKA,Aerocampo Airport,Campo Novo Do Parecis,-57.89944458,-13.63527775
SJKB,Fazenda Adelaide Airport,Brasnorte,-58.025833,-13.087501
SJKC,Fazenda Costa Norte II Airport,Apiacás,-58.03305435,-9.291389465
SJKD,Helisilva Heliport,Balneário Camburiú,-48.62111282,-27.02638817
SJKE,Sellix Heliport,Itaboraí,-42.832502,-22.747222
SJKF,Lago Azul Heliport,Araçoiaba Da Serra,-47.58194351,-23.50861168
SJKG,Fazenda Jatobá Airport,Uruará,-54.090576,-3.503395
SJKH,Boa Fé Airport,Itaituba,-56.336669,-7.422907
SJKI,Hangar Comandante Salomão Alcolumbre Airport,Macapá,-51.009201,0.208889
SJKJ,Fazenda Cangaia Airport,Sonora,-53.80888748,-17.44277763
SJKK,Coca-Cola Heliport,Uberlândia,-48.242222,-18.896666
SJKL,Canã Airport,Normândia,-60.07170105,4.618889809
SJKM,Canawapai Airport,Uiramutã,-60.02220154,4.808060169
SJKN,Caracanã Airport,Uiramutã,-60.26530075,4.70472002
SJKO,Cararuau Airport,Normândia,-60.16500092,4.063059807
SJKP,Caraparu Airport,Uiramutã,-60.46310043,4.541110039
SJKQ,Caramambataí (Mapae) Airport,Uiramutã,-60.58580017,5.123060226
SJKR,Pista KRB Airport,Itaituba,-56.38916779,-6.080555916
SJKS,Catrimani I Airport,Mucajaí,-63.00830078,2.375560045
SJKT,Contão Airport,Normândia,-60.54359818,4.17166996
SJKU,Cumaipá Airport,Uiramutã,-60.47359848,4.81388998
SJKV,Cumanã I Airport,Pacaraima,-60.77809906,4.47028017
SJKW,Cumanã II Airport,Pacaraima,-60.82389832,4.426939964
SJKX,Cutia Airport,Normândia,-59.74860001,4.170000076
SJKZ,Estevão Airport,Uiramutã,-60.43920135,4.449719906
SJLA,Flechal Airport,Uiramutã,-60.29190063,4.661389828
SJLB,Fazenda Chaparral Airport,Lambari D`Oeste,-57.76722336,-15.50194359
SJLC,Hakoma Airport,Alto Alegre,-63.56750107,2.720000029
SJLD,Fazenda Porto do Campo Airport,Lambari D`Oeste,-57.71138763,-15.71555614
SJLE,Halikato-U Airport,Alto Alegre,-63.19940186,3.224999905
SJLF,Homoxi Airport,Iracema,-63.72969818,2.497780085
SJLH,Jacamim Airport,Bonfim,-59.78390121,2.176110029
SJLI,Fazenda Lilliani Airport,Bom Jardim,-46.97499847,-4.213611126
SJLJ,Jatapuzinho Airport,Caroebe,-59.22169876,0.597221971
SJLK,Lago Grande I Airport,Bonfim,-60.35250092,3.442780018
SJLL,Maturucá Airport,Normândia,-60.10029984,4.460830212
SJLM,Leão de Ouro Airport,Pacaraima,-61.42779922,4.151669979
SJLN,Maloquinha Airport,Pacaraima,-60.59059906,4.726940155
SJLO,Manalaí Airport,Uiramutã,-60.37889862,5.084169865
SJLP,Manoá-Pium Airport,Bonfim,-60.09529877,2.980000019
SJLQ,Maracanã Airport,Normândia,-60.01670074,4.364999771
SJLS,Marupá Airport,Bonfim,-59.82139969,2.125279903
SJLT,Milho Airport,Boa Vista,-60.40779877,3.385560036
SJLU,Missão Catrinami Airport,Caracaraí,-62.28639984,1.740829945
SJLV,Morro Airport,Uiramutã,-59.97000122,4.357220173
SJLW,Mudubim I Airport,Pacaraima,-60.48970032,4.42166996
SJLX,Mutum Airport,Uiramutã,-59.85390091,4.45306015
SJLZ,Orinduque Airport,Uiramutã,-60.03469849,4.73443985
SJMA,Fazenda Mundo Acabado Airport,Sonora,-54.92610931,-17.93555641
SJMB,Fazenda Mombaça Heliport,Angra Dos Reis,-44.2891655,-23.01611137
SJMC,Monte Carlo Trade Center Heliport,Barueri,-46.85194397,-23.49277878
SJMD,Paapiu Novo Airport,Iracema,-62.95029831,2.722779989
SJME,Mato Grosso Airport,Pacaraima,-60.90309906,4.570559978
SJMF,Pacu Airport,Normândia,-60.22219849,4.163889885
SJMG,Maguinhos Heliport,Armação Dos Búzios,-41.93166733,-22.77444458
SJMH,Palimiú Airport,Alto Alegre,-62.97109985,3.318059921
SJMI,Parafuri Airport,Alto Alegre,-63.8431015,3.28805995
SJMJ,Pedra Branca Airport,Uiramutã,-60.26779938,4.457220078
SJMK,Pedra Preta Airport,Uiramutã,-60.47639847,4.713059902
SJML,Piolho Airport,Pacaraima,-60.73360062,4.70138979
SJMM,Pipi Airport,Uiramutã,-60.32189941,4.929999828
SJMN,Raposa Airport,Normândia,-60.09030151,3.809999943
SJMO,Santa Isabel Airport,Pacaraima,-60.86249924,4.46999979
SJMP,Santa Liberdade Airport,Pacaraima,-60.25690079,4.287499905
SJMQ,Santa Maria de Normândia Airport,Normândia,-60.13779831,4.17027998
SJMR,Maragogipe Airport,Itaquiraí,-54.29888916,-23.46111107
SJMS,Mineração Serra Grande Heliport,Crixás,-49.96749878,-14.57416725
SJMT,São Miguel Cachoeirinha Airport,Pacaraima,-60.99060059,4.490280151
SJMU,Sauparú Airport,Uiramutã,-60.43560028,4.989719868
SJMV,Serra do Sol Airport,Uiramutã,-60.47529984,4.942500114
SJMW,Socó Airport,Uiramutã,-60.17689896,4.46999979
SJMX,Suapi Airport,Pacaraima,-60.85829926,4.57528019
SJMZ,Fazenda Mizote Airport,São Desidério,-45.98472214,-12.95750046
SJNA,Clube de Esportes Aéreos e Náuticos do Pará Airport,Belém,-48.43000031,-1.267222047
SJNB,Ubaru Airport,Pacaraima,-60.80220032,4.501669884
SJNC,Uraricoera Airport,Alto Alegre,-62.2303009,3.146110058
SJND,Nova Descoberta Airport,Itaituba,-56.69250107,-6.618888855
SJNE,Wapum Airport,Bonfim,-59.9571991,1.99000001
SJNF,Wilimon Airport,Uiramutã,-60.17610168,4.635000229
SJNG,Xidea Airport,Alto Alegre,-63.86940002,2.606940031
SJNH,Fazenda Nhu-Verá Airport,Corumbá,-55.46027756,-18.02722168
SJNI,Fazenda Mutum Airport,Nova Mutum,-56.08444214,-13.9197216
SJNJ,Fazenda Lakanka Airport,Jussara,-51.5905571,-15.43249989
SJNK,Fazenda Três Perobas Airport,Santa Luzia D`Oeste,-61.63999939,-12.08166695
SJNL,Fazenda Reata Airport,Campo Novo Do Parecis,-57.58083344,-13.62027836
SJNM,Fazenda Santa Luzia Airport,Nova Mutum,-55.94527817,-13.99972153
SJNN,Fazenda Botelho Airport,Nova Mamoré,-64.34333038,-10.22222233
SJNO,Fazenda Nazaré Airport,Corumbá,-57.12333298,-18.67361069
SJNP,Novo Progresso Airport,Novo Progresso,-55.400833,-7.125833
SJNQ,Destilaria Medasa Airport,Medeiros Neto,-40.15777969,-17.48500061
SJNR,Norte Jet Airport,Benevides,-48.25749969,-1.307222009
SJNS,Ilha dos Macacos Airport,Paranaíta,-57.02249908,-9.225556374
SJNT,Higienópolis Medical Center Heliport,São Paulo,-46.65805435,-23.54916763
SJNU,Fazenda Campo Alto Airport,Ribeirão Cascalheira,-51.71389008,-13.03722191
SJNV,Fazenda São Francisco Airport,Gouvelândia,-50.25611115,-18.43138885
SJNW,Fazenda Nhandu Airport,Novo Mundo,-55.22694397,-9.633889198
SJNX,Cosmos Aviação Agrícola Airport,Chapadão Do Céu,-52.63027954,-18.40805626
SJNY,Iberostar Praia do Forte Heliport,Mata De São João,-37.99027634,-12.54916668
SJNZ,Fazenda Três Lagoas Airport,Sapezal,-58.72916794,-13.25277805
SJOA,Fazenda Fortaleza Heliport,Taubaté,-45.4711113,-23.17861176
SJOB,Estáncia Parque Atibaia Heliport,Atibaia,-46.58190155,-23.08029938
SJOC,Hotel Paradise Heliport,Catanduva,-48.96222305,-21.11027718
SJOD,Alô Brasil Heliport,Monte Mor,-47.298889,-22.970556
SJOE,Haras Cachoeira Heliport,Itu,-47.42472076,-23.24638939
SJOF,Frango Norte Heliport,Tietê,-47.72750092,-23.07361031
SJOG,Ariquemes Airport,Ariquemes,-63.04888916,-9.884721756
SJOH,Juruti Airport,Juruti,-56.09027863,-2.186666965
SJOI,Fazenda Jaguatirica Airport,Porto Murtinho,-57.98194504,-22.03222275
SJOJ,Simasa Airport,Açailândia,-47.38916779,-4.869166851
SJOK,Fazenda Modelo Airport,Água Clara,-52.9766655,-19.31555557
SJOL,RS Morizono Heliport,Barueri,-46.83610916,-23.50805664
SJOM,Fazenda Karla Renata Airport,Castanheira,-58.44499969,-10.63249969
SJON,Fazenda São José do Generoso Airport,Corumbá,-56.7891655,-18.87249947
SJOO,Doutor João Osmar de Oliveira Airport,Comodoro,-59.81972122,-14.13416672
SJOP,Minas da Conceição Heliport,Itabira,-43.25305557,-19.65083313
SJOQ,Cristália Heliport,Itapira,-46.71749878,-22.46777725
SJOR,Fazenda Parabúfalos Airport,Macapá,-50.21390152,1.019440055
SJOS,Tropical Heliport,Nova Serrana,-45.00388718,-19.87527847
SJOU,Marfrig Frigorífico Airport,Paranatinga,-54.0336113,-14.4533329
SJOV,C.B.E. - Companhia Brasileira de Equipamentos Heliport,Ribeirão Grande,-48.3441658,-24.14861107
SJOW,Fazenda Guadalupe Airport,Santo Antônio Do Aracanguá,-50.52694321,-20.98166656
SJOX,Fazenda Brinquinho Airport,São Desidério,-46.24499893,-12.82499981
SJOY,Fazenda São Miguel Airport,São Desidério,-46.23944473,-12.6072216
SJOZ,Faria Lima Square Heliport,São Paulo,-46.68222046,-23.58805656
SJPA,EMAL - Pimenta Bueno Airport,Pimenta Bueno,-60.6297226,-11.68611145
SJPB,Guarapiranga Golfe Heliport,São Paulo,-46.7816658,-23.78750038
SJPC,Giannone Flavor Heliport,Sorocaba,-47.42111206,-23.45305634
SJPD,Riacho Verde Heliport,Bezerros,-35.77249908,-8.256111145
SJPE,Praia da Armação Heliport,Ilhabela,-45.34305573,-23.73500061
SJPF,Polícia Federal Heliport,Foz Do Iguaçu,-54.57249832,-25.5158329
